reference	n	word	strongs	morphology	tvm_code
John 11:7	3	τουτο	G3778	D-ASN	
John 11:7	4	λεγει	G3004	V-PAI-3S	5719
John 11:7	5	τοις	G3588	T-DPM	
John 11:7	6	μαθηταις	G3101	N-DPM	
John 11:7	7	αγωμεν	G0071	V-PAS-1P	5725
John 11:7	8	εις	G1519	PREP	
John 11:7	9	την	G3588	T-ASF	
John 11:7	10	ιουδαιαν	G2449	N-ASF	
John 11:7	11	παλιν	G3825	ADV	
John 11:8	1	λεγουσιν	G3004	V-PAI-3P	5719
John 11:8	2	αυτω	G0846	P-DSM	
John 11:8	3	οι	G3588	T-NPM	
John 11:8	4	μαθηται	G3101	N-NPM	
John 11:8	5	ραββι	G4461	HEB	
John 11:8	6	νυν	G3568	ADV	
John 11:8	7	εζητουν	G2212	V-IAI-3P	5707
John 11:8	8	σε	G4771	P-2AS	
John 11:8	9	λιθασαι	G3034	V-AAN	5658
John 11:8	10	οι	G3588	T-NPM	
John 11:8	11	ιουδαιοι	G2453	A-NPM	
John 11:8	12	και	G2532	CONJ	
John 11:8	13	παλιν	G3825	ADV	
John 11:8	14	υπαγεις	G5217	V-PAI-2S	5719
John 11:8	15	εκει	G1563	ADV	
John 11:9	1	απεκριθη	G0611	V-ADI-3S	5662
John 11:9	2	ο	G3588	T-NSM	
John 11:9	3	ιησους	G2424	N-NSM	
John 11:9	4	ουχι	G3780	PRT-I	
John 11:9	5	δωδεκα	G1427	A-NUI	
John 11:9	6	εισιν	G1510	V-PAI-3P	5719
John 11:9	7	ωραι	G5610	N-NPF	
John 11:9	8	της	G3588	T-GSF	
John 11:9	9	ημερας	G2250	N-GSF	
John 11:9	10	εαν	G1437	COND	
John 11:9	11	τις	G5100	X-NSM	
John 11:9	12	περιπατη	G4043	V-PAS-3S	5725
John 11:9	13	εν	G1722	PREP	
John 11:9	14	τη	G3588	T-DSF	
John 11:9	15	ημερα	G2250	N-DSF	
John 11:9	16	ου	G3756	PRT-N	
John 11:9	17	προσκοπτει	G4350	V-PAI-3S	5719
John 11:9	18	οτι	G3754	CONJ	
John 11:9	19	το	G3588	T-ASN	
John 11:9	20	φως	G5457	N-ASN	
John 11:9	21	του	G3588	T-GSM	
John 11:9	22	κοσμου	G2889	N-GSM	
John 11:9	23	τουτου	G3778	D-GSM	
John 11:9	24	βλεπει	G0991	V-PAI-3S	5719
John 11:10	1	εαν	G1437	COND	
John 11:10	2	δε	G1161	CONJ	
John 11:10	3	τις	G5100	X-NSM	
John 11:10	4	περιπατη	G4043	V-PAS-3S	5725
John 11:10	5	εν	G1722	PREP	
John 11:10	6	τη	G3588	T-DSF	
John 11:10	7	νυκτι	G3571	N-DSF	
John 11:10	8	προσκοπτει	G4350	V-PAI-3S	5719
John 11:10	9	οτι	G3754	CONJ	
John 11:10	10	το	G3588	T-NSN	
John 11:10	11	φως	G5457	N-NSN	
John 11:10	12	ουκ	G3756	PRT-N	
John 11:10	13	εστιν	G1510	V-PAI-3S	5719
John 11:10	14	εν	G1722	PREP	
John 11:10	15	αυτω	G0846	P-DSM	
John 11:11	1	ταυτα	G3778	D-APN	
John 11:11	2	ειπεν	G3004	V-2AAI-3S	5627
John 11:11	3	και	G2532	CONJ	
John 11:11	4	μετα	G3326	PREP	
John 11:11	5	τουτο	G3778	D-ASN	
John 11:11	6	λεγει	G3004	V-PAI-3S	5719
John 11:11	7	αυτοις	G0846	P-DPM	
John 11:11	8	λαζαρος	G2976	N-NSM	
John 11:11	9	ο	G3588	T-NSM	
John 11:11	10	φιλος	G5384	A-NSM	
John 11:11	11	ημων	G1473	P-1GP	
John 11:11	12	κεκοιμηται	G2837	V-RPI-3S	5769
John 11:11	13	αλλα	G0235	CONJ	
John 11:11	14	πορευομαι	G4198	V-PNI-1S	5736
John 11:11	15	ινα	G2443	CONJ	
John 11:11	16	εξυπνισω	G1852	V-AAS-1S	5661
John 11:11	17	αυτον	G0846	P-ASM	
John 11:12	1	ειπον	G3004	V-2AAI-3P	5627
John 11:12	2	ουν	G3767	CONJ	
John 11:12	3	οι	G3588	T-NPM	
John 11:12	4	μαθηται	G3101	N-NPM	
John 11:12	5	αυτου	G0846	P-GSM	
John 11:12	6	κυριε	G2962	N-VSM	
John 11:12	7	ει	G1487	COND	
John 11:12	8	κεκοιμηται	G2837	V-RPI-3S	5769
John 11:12	9	σωθησεται	G4982	V-FPI-3S	5701
John 11:13	1	ειρηκει	G2046	V-LAI-3S-ATT	5715
John 11:13	2	δε	G1161	CONJ	
John 11:13	3	ο	G3588	T-NSM	
John 11:13	4	ιησους	G2424	N-NSM	
John 11:13	5	περι	G4012	PREP	
John 11:13	6	του	G3588	T-GSM	
John 11:13	7	θανατου	G2288	N-GSM	
John 11:13	8	αυτου	G0846	P-GSM	
John 11:13	9	εκεινοι	G1565	D-NPM	
John 11:13	10	δε	G1161	CONJ	
John 11:13	11	εδοξαν	G1380	V-AAI-3P	5656
John 11:13	12	οτι	G3754	CONJ	
John 11:13	13	περι	G4012	PREP	
John 11:13	14	της	G3588	T-GSF	
John 11:13	15	κοιμησεως	G2838	N-GSF	
John 11:13	16	του	G3588	T-GSM	
John 11:13	17	υπνου	G5258	N-GSM	
John 11:13	18	λεγει	G3004	V-PAI-3S	5719
John 11:14	1	τοτε	G5119	ADV	
John 11:14	2	ουν	G3767	CONJ	
John 11:14	3	ειπεν	G3004	V-2AAI-3S	5627
John 11:14	4	αυτοις	G0846	P-DPM	
John 11:14	5	ο	G3588	T-NSM	
John 11:14	6	ιησους	G2424	N-NSM	
John 11:14	7	παρρησια	G3954	N-DSF	
John 11:14	8	λαζαρος	G2976	N-NSM	
John 11:14	9	απεθανεν	G0599	V-2AAI-3S	5627
John 11:15	1	και	G2532	CONJ	
John 11:15	2	χαιρω	G5463	V-PAI-1S	5719
John 11:15	3	δι	G1223	PREP	
John 11:15	4	υμας	G4771	P-2AP	
John 11:15	5	ινα	G2443	CONJ	
John 11:15	6	πιστευσητε	G4100	V-AAS-2P	5661
John 11:15	7	οτι	G3754	CONJ	
John 11:15	8	ουκ	G3756	PRT-N	
John 11:15	9	ημην	G1510	V-IMI-1S	5710
John 11:15	10	εκει	G1563	ADV	
John 11:15	11	αλλ	G0235	CONJ	
John 11:15	12	αγωμεν	G0071	V-PAS-1P	5725
John 11:15	13	προς	G4314	PREP	
John 11:15	14	αυτον	G0846	P-ASM	
John 11:16	1	ειπεν	G3004	V-2AAI-3S	5627
John 11:16	2	ουν	G3767	CONJ	
John 11:16	3	θωμας	G2381	N-NSM	
John 11:16	4	ο	G3588	T-NSM	
John 11:16	5	λεγομενος	G3004	V-PPP-NSM	5746
John 11:16	6	διδυμος	G1324	N-NSM	
John 11:16	7	τοις	G3588	T-DPM	
John 11:16	8	συμμαθηταις	G4827	N-DPM	
John 11:16	9	αγωμεν	G0071	V-PAS-1P	5725
John 11:16	10	και	G2532	CONJ	
John 11:16	11	ημεις	G1473	P-1NP	
John 11:16	12	ινα	G2443	CONJ	
John 11:16	13	αποθανωμεν	G0599	V-2AAS-1P	5632
John 11:16	14	μετ	G3326	PREP	
John 11:16	15	αυτου	G0846	P-GSM	
John 11:17	1	ελθων	G2064	V-2AAP-NSM	5631
John 11:17	2	ουν	G3767	CONJ	
John 11:17	3	ο	G3588	T-NSM	
John 11:17	4	ιησους	G2424	N-NSM	
John 11:17	5	ευρεν	G2147	V-2AAI-3S	5627
John 11:17	6	αυτον	G0846	P-ASM	
John 11:17	7	τεσσαρας	G5064	A-APF	
John 11:17	8	ημερας	G2250	N-APF	
John 11:17	9	ηδη	G2235	ADV	
John 11:17	10	εχοντα	G2192	V-PAP-ASM	5723
John 11:17	11	εν	G1722	PREP	
John 11:17	12	τω	G3588	T-DSN	
John 11:17	13	μνημειω	G3419	N-DSN	
John 11:18	1	ην	G1510	V-IAI-3S	5707
John 11:18	2	δε	G1161	CONJ	
John 11:18	3	η	G3588	T-NSF	
John 11:18	4	βηθανια	G0963	N-NSF	
John 11:18	5	εγγυς	G1451	ADV	
John 11:18	6	των	G3588	T-GPN	
John 11:18	7	ιεροσολυμων	G2414	N-GPN	
John 11:18	8	ως	G5613	ADV	
John 11:18	9	απο	G0575	PREP	
John 11:18	10	σταδιων	G4712	N-GPM	
John 11:18	11	δεκαπεντε	G1178	A-NUI	
John 11:19	1	και	G2532	CONJ	
John 11:19	2	πολλοι	G4183	A-NPM	
John 11:19	3	εκ	G1537	PREP	
John 11:19	4	των	G3588	T-GPM	
John 11:19	5	ιουδαιων	G2453	A-GPM	
John 11:19	6	εληλυθεισαν	G2064	V-2LAI-3P	5714
John 11:19	7	προς	G4314	PREP	
John 11:19	8	τας	G3588	T-APF	
John 11:19	9	περι	G4012	PREP	
John 11:19	10	μαρθαν	G3136	N-ASF	
John 11:19	11	και	G2532	CONJ	
John 11:19	12	μαριαν	G3137	N-ASF	
John 11:19	13	ινα	G2443	CONJ	
John 11:19	14	παραμυθησωνται	G3888	V-ADS-3P	5667
John 11:19	15	αυτας	G0846	P-APF	
John 11:19	16	περι	G4012	PREP	
John 11:19	17	του	G3588	T-GSM	
John 11:19	18	αδελφου	G0080	N-GSM	
John 11:19	19	αυτων	G0846	P-GPF	
John 11:20	1	η	G3588	T-NSF	
John 11:20	2	ουν	G3767	CONJ	
John 11:20	3	μαρθα	G3136	N-NSF	
John 11:20	4	ως	G5613	ADV	
John 11:20	5	ηκουσεν	G0191	V-AAI-3S	5656
John 11:20	6	οτι	G3754	CONJ	
John 11:20	7	ο	G3588	T-NSM	
John 11:20	8	ιησους	G2424	N-NSM	
John 11:20	9	ερχεται	G2064	V-PNI-3S	5736
John 11:20	10	υπηντησεν	G5221	V-AAI-3S	5656
John 11:20	11	αυτω	G0846	P-DSM	
John 11:20	12	μαρια	G3137	N-NSF	
John 11:20	13	δε	G1161	CONJ	
John 11:20	14	εν	G1722	PREP	
John 11:20	15	τω	G3588	T-DSM	
John 11:20	16	οικω	G3624	N-DSM	
John 11:20	17	εκαθεζετο	G2516	V-INI-3S	5711
John 11:21	1	ειπεν	G3004	V-2AAI-3S	5627
John 11:21	2	ουν	G3767	CONJ	
John 11:21	3	η	G3588	T-NSF	
John 11:21	4	μαρθα	G3136	N-NSF	
John 11:21	5	προς	G4314	PREP	
John 11:21	6	τον	G3588	T-ASM	
John 11:21	7	ιησουν	G2424	N-ASM	
John 11:21	8	κυριε	G2962	N-VSM	
John 11:21	9	ει	G1487	COND	
John 11:21	10	ης	G1510	V-IAI-2S	5707
John 11:21	11	ωδε	G5602	ADV	
John 11:21	12	ο	G3588	T-NSM	
John 11:21	13	αδελφος	G0080	N-NSM	
John 11:21	14	μου	G1473	P-1GS	
John 11:21	15	ουκ	G3756	PRT-N	
John 11:21	16	αν	G0302	PRT	
John 11:21	17	ετεθνηκει	G2348	V-LAI-3S	5715
John 11:22	1	αλλα	G0235	CONJ	
John 11:22	2	και	G2532	CONJ	
John 11:22	3	νυν	G3568	ADV	
John 11:22	4	οιδα	G1492	V-RAI-1S	5758
John 11:22	5	οτι	G3754	CONJ	
John 11:22	6	οσα	G3745	K-APN	
John 11:22	7	αν	G0302	PRT	
John 11:22	8	αιτηση	G0154	V-AMS-2S	5672
John 11:22	9	τον	G3588	T-ASM	
John 11:22	10	θεον	G2316	N-ASM	
John 11:22	11	δωσει	G1325	V-FAI-3S	5692
John 11:22	12	σοι	G4771	P-2DS	
John 11:22	13	ο	G3588	T-NSM	
John 11:22	14	θεος	G2316	N-NSM	
John 11:23	1	λεγει	G3004	V-PAI-3S	5719
John 11:23	2	αυτη	G0846	P-DSF	
John 11:23	3	ο	G3588	T-NSM	
John 11:23	4	ιησους	G2424	N-NSM	
John 11:23	5	αναστησεται	G0450	V-FMI-3S	5698
John 11:23	6	ο	G3588	T-NSM	
John 11:23	7	αδελφος	G0080	N-NSM	
John 11:23	8	σου	G4771	P-2GS	
John 11:24	1	λεγει	G3004	V-PAI-3S	5719
John 11:24	2	αυτω	G0846	P-DSM	
John 11:24	3	μαρθα	G3136	N-NSF	
John 11:24	4	οιδα	G1492	V-RAI-1S	5758
John 11:24	5	οτι	G3754	CONJ	
John 11:24	6	αναστησεται	G0450	V-FMI-3S	5698
John 11:24	7	εν	G1722	PREP	
John 11:24	8	τη	G3588	T-DSF	
John 11:24	9	αναστασει	G0386	N-DSF	
John 11:24	10	εν	G1722	PREP	
John 11:24	11	τη	G3588	T-DSF	
John 11:24	12	εσχατη	G2078	A-DSF-S	
John 11:24	13	ημερα	G2250	N-DSF	
John 11:25	1	ειπεν	G3004	V-2AAI-3S	5627
John 11:25	2	αυτη	G0846	P-DSF	
John 11:25	3	ο	G3588	T-NSM	
John 11:25	4	ιησους	G2424	N-NSM	
John 11:25	5	εγω	G1473	P-1NS	
John 11:25	6	ειμι	G1510	V-PAI-1S	5719
John 11:25	7	η	G3588	T-NSF	
John 11:25	8	αναστασις	G0386	N-NSF	
John 11:25	9	και	G2532	CONJ	
John 11:25	10	η	G3588	T-NSF	
John 11:25	11	ζωη	G2222	N-NSF	
John 11:25	12	ο	G3588	T-NSM	
John 11:25	13	πιστευων	G4100	V-PAP-NSM	5723
John 11:25	14	εις	G1519	PREP	
